"","lav1","lav2","lav3","lav4","lav5","lav6","høj1","høj2","høj3","høj4","høj5","høj6"
"9014",8,20,29,1724,173,95,12,24,62,1330,21377,562
"9015",8,20,49,509,101,2572,20,23,69,1181,3976,1215
"9016",8,18,39,272,521,315,17,36,48,376,25853,857
"9017",9,13,40,850,359,1376,16,18,53,584,2022,1036
"9018",8,20,37,107,2828,824,13,20,51,2225,1303,1947
"9019",13,20,34,281,7917,232,12,24,45,2120,39856,1369
"9020",11,22,38,469,267,3277,13,26,85,1276,4504,1234
"9021",9,18,42,347,874,153,14,26,65,1496,20631,2358
"9022",10,18,25,685,1571,190,12,21,74,1898,11522,2010
"9023",10,16,36,414,6035,1806,15,23,63,734,1481,1485
"9024",10,18,39,1379,27922,125,14,21,72,629,2027,3965
"9025",9,12,23,134,1450,120,14,22,56,734,3012,898
"9026",10,17,49,1173,108,1156,14,26,50,1576,7233,5780
"9027",8,31,22,51,713,66,15,20,63,1445,10066,2403
"9028",7,15,42,1621,301,651,14,24,60,4569,3045,2339
"9029",10,28,30,1880,344,65,18,26,86,1613,6710,1374
"9030",8,17,38,1513,147,320,13,20,54,1769,8097,1579
"9031",7,21,31,706,134,124,15,22,56,1081,2929,2046
"9032",14,17,53,418,305,390,14,23,59,1793,4519,879
"9033",7,18,36,943,117,201,17,35,58,1552,4446,3639
"9034",8,16,46,2236,803,134,13,21,46,1141,4219,1870
"9035",11,17,28,196,469,508,18,32,51,1394,556,1681
"9036",8,14,38,76,262,161,14,26,61,2735,5876,2622
"9037",8,18,40,179,165,1499,11,30,73,2626,6171,2901
"9038",13,16,44,575,641,245,16,23,53,1296,987,1337
"9039",11,24,25,2062,516,165,12,24,61,806,2092,1288
"9040",13,20,33,105,135,1679,21,23,51,3137,1633,3481
"9041",9,17,37,2641,1859,758,17,30,46,3124,1593,1572
"9042",7,13,38,68,2229,504,15,21,79,1794,10162,2047
"9043",10,16,22,1658,418,704,13,24,51,2452,13335,872
"9044",13,20,39,1226,233,302,19,24,54,2631,2485,935
"9045",10,13,42,2016,251,185,15,21,64,872,3386,2365
"9046",8,13,45,742,1098,815,11,18,79,1436,50517,1945
"9047",13,22,33,183,132,2318,12,23,47,1076,25424,1099
"9048",7,13,36,196,439,227,15,31,76,1189,10860,624
"9049",9,14,24,167,514,1299,15,30,80,974,11370,3041
"9050",9,19,34,625,674,329,15,21,51,2030,86171,2570
"9051",8,14,46,183,3540,517,14,22,49,1611,16707,2918
"9052",8,12,48,1161,217,180,13,23,42,1303,60740,1116
"9053",11,13,41,742,375,701,14,22,60,1444,1214,4139
"9054",12,30,27,343,2934,694,20,24,45,1118,10641,2571
"9055",8,22,39,5026,20536,87,12,23,41,1168,7382,798
"9056",14,26,58,273,505,446,15,21,56,2093,2036,1858
"9057",10,22,26,277,627,399,12,21,65,2870,9118,1989
"9058",12,21,29,346,1021,125,13,28,64,2323,38344,1379
"9059",8,13,54,388,387,921,20,34,47,5559,12893,1410
"9060",12,16,20,333,51,329,15,19,48,3476,3069,1114
"9061",10,15,31,355,64038,2159,17,21,53,3059,2923,1117
"9062",11,19,46,139,78,355,22,23,84,922,73170,2515
"9063",8,14,65,1177,92,290,13,29,69,982,9950,1895
"9064",7,16,54,230,156,599,17,32,73,7486,3042,996
"9065",14,19,48,94,16862,127,23,19,63,1250,8284,1528
"9066",10,15,53,501,180,1869,14,19,55,2054,14190,3047
"9067",11,15,54,711,2882,1429,12,32,57,4493,74499,942
"9068",11,12,23,393,288,480,17,22,48,928,1235,4270
"9069",15,24,33,872,2565,217,14,23,71,2187,2448,2115
"9070",10,13,56,1759,10693,417,16,21,59,1062,2851,1671
"9071",9,18,35,487,1127,601,19,22,73,2514,3487,2559
"9072",10,14,42,1973,129,993,17,21,50,2690,12728,2420
"9073",12,20,28,1399,46,4401,13,20,56,589,2226,422
"9074",9,15,28,212,576,729,14,24,48,1227,5184,785
"9075",9,14,39,513,1639,145,12,23,45,1510,4221,1912
"9076",9,18,76,531,1036,82,19,37,54,1263,4994,1929
"9077",16,23,43,126,221,267,15,20,69,1225,3259,2290
"9078",7,14,38,654,1570,211,17,32,46,2116,2433,2928
"9079",11,21,29,232,608,820,12,23,66,2551,1363,1420
"9080",7,17,45,119,193,277,12,23,39,507,7518,1111
"9081",10,16,40,343,223,1658,14,24,47,2451,82111,2063
"9082",9,18,26,340,1035,2010,20,23,55,1241,13893,2479
"9083",13,14,89,491,919,618,17,28,58,1524,1668,1093
"9084",11,14,42,349,108,238,15,28,53,3275,56359,1291
"9085",8,18,51,326,204,67,14,29,52,974,88763,1346
"9086",8,21,46,297,569,285,19,19,78,1235,2542,869
"9087",10,17,39,211,130,161,17,22,48,1556,3573,1218
"9088",9,15,53,68,886,446,18,30,61,2786,4164,1637
"9089",9,15,36,220,2486,279,15,23,83,3008,11037,2433
"9090",11,16,60,2303,804,284,12,22,71,1907,5337,2155
"9091",13,15,35,296,142,619,16,33,95,1053,4633,1053
"9092",13,20,36,523,209,409,17,25,61,3517,2460,714
"9093",11,22,39,1946,2899,256,20,39,69,760,5256,3052
"9094",15,15,68,1262,8115,1433,18,22,57,4074,1524,3440
"9095",9,17,45,131,1495,320,16,19,57,1610,118640,569
"9096",8,19,72,333,338,1279,12,23,58,3134,1232,671
"9097",8,16,25,1742,309,224,11,21,52,1193,6192,3307
"9098",12,24,23,1021,326,534,17,21,71,3669,10269,3462
"9099",9,15,40,455,831,909,14,31,59,2724,1446,844
"9100",12,17,43,964,922,134,18,26,66,3432,1030,3499
"9101",9,23,43,1124,102,169,19,31,73,2224,2364,1229
"9102",7,12,39,1341,530,101,12,28,64,4506,42414,527
"9103",11,15,36,132,6679,474,17,24,56,1036,8987,1303
"9104",12,17,56,375,1062,658,17,25,56,1450,5465,2275
"9105",12,14,39,139,524,502,12,28,52,2813,3555,814
"9106",10,13,32,1789,307,1104,14,34,52,2683,1113,5164
"9107",13,17,30,194,227,1411,14,24,52,1007,2054,751
"9108",9,19,53,71,229,1342,14,23,59,864,1171,744
"9109",18,13,43,714,256,522,24,26,89,2383,11194,526
"9110",9,19,43,640,170,736,14,21,62,3412,3192,1791
"9111",8,27,25,352,1114,303,16,23,98,2520,4143,1217
"9112",10,15,25,813,150,290,12,29,56,3770,787,1838
"9113",9,13,31,906,1891,226,18,26,52,1427,4302,747
"9114",9,11,28,144,359,704,15,25,67,2049,2055,1470
"9115",11,16,17,131,1266,1098,16,23,57,2420,1792,936
"9116",12,16,40,356,877,206,14,24,62,1942,3981,2592
"9117",9,14,29,109,1307,976,14,28,62,3604,4641,1263
"9118",8,20,25,1590,240,93,14,21,60,864,23146,766
"9119",9,11,24,825,492,330,13,24,45,997,1112,2821
"9120",11,15,50,147,78,174,21,24,64,2093,4494,3142
"9121",9,18,43,1729,128,550,17,27,63,2503,54106,1265
"9122",8,40,30,647,99,424,16,25,54,1216,27128,2584
"9123",7,16,35,99,1917,725,12,25,54,1264,37193,1085
"9124",11,13,57,210,284,1841,13,21,82,3462,8661,2080
"9125",9,16,31,275,566,225,12,25,49,827,4660,1799
"9126",10,13,31,2652,883,360,14,19,61,2127,2462,1967
"9127",14,15,37,74,4647,1659,14,22,43,1025,10042,1992
"9128",15,17,22,703,1052,238,16,36,50,1529,1034,5234
"9129",18,18,40,540,194,679,17,24,57,1099,62719,1481
"9130",10,12,37,129,405,650,15,21,58,7355,8634,2809
"9131",12,20,41,248,86,1099,15,25,56,2403,1058,4398
"9132",8,20,41,201,3767,105,12,28,65,2635,1053,3013
"9133",7,13,42,187,291,483,13,31,45,1187,9741,1769
"9134",10,19,54,157,1901,120,13,22,57,1200,1076,1304
"9135",12,14,37,266,834,944,13,23,49,2854,1422,695
"9136",8,21,20,377,312,122,11,22,60,2014,880,2067
"9137",8,16,42,753,661,172,14,25,50,3639,3147,2120
"9138",10,13,27,381,231,290,14,27,51,1825,6549,3744
"9139",9,18,47,774,120,239,15,22,52,4018,26678,1361
"9140",10,12,54,577,657,440,13,22,69,1492,12193,1504
"9141",12,22,39,1154,1475,412,23,21,66,1185,855,1396
"9142",10,20,76,316,531,879,18,25,47,2188,7121,1522
"9143",10,12,47,761,1513,277,13,32,57,1807,1567,1300
"9144",12,14,30,352,2751,977,14,23,72,596,22371,2528
"9145",8,16,42,477,5153,281,17,21,53,3148,4203,1212
"9146",13,14,35,306,1030,105,11,21,53,1420,1330,852
"9147",10,18,23,109,464,565,16,49,81,1440,19327,573
"9148",11,17,38,798,196,499,13,17,58,2760,2741,1146
"9149",13,13,23,830,1265,307,14,29,45,7194,3180,3055
"9150",9,10,36,118,98,292,18,26,53,1409,2252,2314
"9151",14,18,62,560,1086,110,15,26,56,1210,2519,1156
"9152",20,12,25,347,283,1613,15,26,39,3697,2860,2278
"9153",12,17,43,219,459,666,12,27,66,334,3974,1213
"9154",13,23,39,1125,166,832,16,23,78,2586,52779,934
"9155",8,21,43,54,1155,393,16,27,78,1781,1951,652
"9156",8,11,61,169,114,305,13,31,53,522,9419,921
"9157",14,13,40,260,3062,105,15,22,61,3923,6471,2188
"9158",15,22,36,250,459,181,14,26,66,1287,1976,1221
"9159",11,19,22,120,165,206,15,21,75,3462,123558,1468
"9160",10,11,25,840,314,1309,15,23,48,1729,2591,3899
"9161",11,18,31,396,70,432,19,23,63,2265,7644,820
"9162",8,11,40,86,1236,794,16,24,56,2323,8921,929
"9163",16,23,27,1172,302,758,15,30,52,2109,2698,1247
"9164",13,27,40,824,75,1958,15,34,64,1355,833,3030
"9165",9,13,40,349,412,89,13,29,46,2465,3183,1416
"9166",7,16,36,177,3873,722,15,21,61,1901,2351,1299
"9167",7,11,34,376,2328,725,12,30,48,1664,794,4636
"9168",10,15,33,123,147,1514,12,26,45,2610,27508,1911
"9169",17,11,26,181,221,3597,13,22,57,1697,6187,2912
"9170",10,16,44,1222,655,529,16,28,56,2141,2602,1678
"9171",10,14,35,606,1134,427,12,24,64,3646,3730,1235
"9172",9,12,53,779,741,411,12,28,48,969,6048,946
"9173",9,17,50,86,6047,596,18,28,61,2001,14691,714
"9174",9,12,51,99,971,1558,12,20,61,662,1932,991
"9175",15,12,46,381,2379,276,14,28,52,1171,3432,721
"9176",7,11,31,687,7389,881,19,23,57,2670,4940,881
"9177",10,20,37,975,9814,2003,14,30,52,1029,2490,3357
"9178",12,16,35,795,1112,101,14,39,54,1020,43470,1235
"9179",11,16,34,392,966,960,12,24,54,899,57516,1540
"9180",10,13,54,826,1338,269,15,21,69,5024,12674,1497
"9181",10,12,32,141,756,766,12,21,67,4552,23711,585
"9182",9,14,40,729,4438,248,13,31,75,3031,636147,1955
"9183",9,28,52,141,137,1220,14,23,54,1738,4359,2509
"9184",10,14,42,281,219,278,16,23,65,1419,4973,1257
"9185",11,18,19,331,273,89,21,25,54,1600,8933,2764
"9186",14,26,36,314,483,1680,12,27,63,4168,1769,3270
"9187",6,17,27,1419,18887,160,14,31,55,1253,8364,4012
"9188",12,17,44,383,536,659,16,23,62,2966,5333,4602
"9189",17,13,57,204,94,148,23,21,58,2102,10604,705
"9190",9,16,27,1108,161,346,14,23,96,2436,2183,1755
"9191",10,13,29,113,948,250,13,21,65,1598,29230,1044
"9192",12,17,64,580,678,2117,15,21,64,4417,10612,1976
"9193",14,22,36,485,1301,1464,16,34,56,2018,178601,2429
"9194",7,24,72,347,872,128,18,21,75,589,3000,1366
"9195",10,16,27,159,355,189,15,23,52,648,639,2465
"9196",13,15,89,122,38,179,15,23,78,800,3507,2712
"9197",8,11,31,761,367,249,12,23,53,1956,18754,1006
"9198",16,22,55,195,3395,116,20,22,46,3948,4928,1688
"9199",12,17,41,594,2486,97,16,28,49,1713,10446,846
"9200",9,12,30,87,177,533,17,27,88,4132,350529,1399
"9201",8,18,44,88,163,152,17,21,47,1373,2317,1823
"9202",10,21,29,338,92,693,15,24,53,1054,62663,2674
"9203",6,20,38,141,240,3811,14,34,44,840,1196,1294
"9204",15,20,32,644,85,81,15,20,54,1968,690,1818
"9205",11,15,38,507,496,652,13,20,50,2035,1908,809
"9206",8,17,68,258,1128,145,18,19,61,1325,1645,3518
"9207",13,17,57,2339,481,238,19,25,45,1408,8000,3717
"9208",10,17,23,162,125,250,15,22,50,857,17344,2769
"9209",6,17,24,890,475,273,14,25,48,1503,7493,468
"9210",18,17,36,240,2668,527,16,22,42,1162,3785,1330
"9211",6,21,30,589,149,215,13,22,54,691,4941,4047
"9212",14,14,30,429,224,104,11,26,70,875,26346,3715
"9213",11,13,17,281,1413,136,13,22,60,676,1666,1568
"9214",9,13,45,404,549,127,12,20,53,2837,82918,3274
"9215",9,15,28,174,307,758,11,21,49,1039,9002,1448
"9216",11,18,66,2030,3100,271,17,22,54,1670,4498,1539
"9217",6,24,33,1368,146,594,14,21,67,1414,1637,1705
"9218",10,15,33,443,760,429,12,26,46,2667,1704,2332
"9219",9,21,29,341,254,1185,14,29,47,1696,14258,2671
"9220",16,14,32,743,2183,179,16,31,49,2371,8208,935
"9221",10,13,36,3195,420,312,14,25,47,2892,28571,2260
"9222",9,13,39,712,423,672,12,19,59,1780,1931,777
"9223",13,15,45,167,19992,1109,14,29,69,1449,6704,1685
"9224",7,15,17,1804,767,124,17,19,64,2555,4604,2019
"9225",10,15,36,436,1138,326,16,25,43,1483,6766,2543
"9226",10,25,33,392,336,372,16,24,46,2257,2059,1060
"9227",8,14,37,614,380,258,15,28,52,828,4710,2026
"9228",7,16,42,362,217,2740,14,27,57,2132,317183,1303
"9229",7,13,43,289,659,593,12,20,57,318,2565,1115
"9230",11,27,42,346,23496,3751,20,29,84,2489,3376,756
"9231",10,16,22,1314,370,567,12,21,65,4366,4899,2710
"9232",10,20,47,346,155,380,17,27,49,612,3790,539
"9233",8,14,34,162,93,284,15,21,46,1678,7815,1991
"9234",9,18,52,597,1526,312,15,23,51,1239,65159,7322
"9235",10,18,36,1000,105,1109,13,21,57,1254,53339,7640
"9236",14,20,34,176,16456,1092,17,20,50,3301,3888,1088
"9237",14,12,45,106,517,422,15,23,57,877,1970,2055
"9238",9,11,29,909,413,122,13,24,57,3308,2142,1667
"9239",9,15,20,531,535,210,15,30,40,1647,5954,2704
"9240",10,17,28,395,316,3134,15,32,64,2974,22286,1989
"9241",10,27,49,249,204,245,15,23,92,2821,2504,2227
"9242",13,18,45,127,569,718,14,20,46,1336,12391,3399
"9243",13,21,25,622,1706,2524,17,22,55,1111,7536,2354
"9244",8,19,23,495,172,197,10,21,75,2208,29445,3027
"9245",13,14,51,1971,196,690,15,30,78,4497,3005,2311
"9246",10,13,32,232,351,524,13,17,61,1160,3055,1308
"9247",10,15,29,164,834,216,12,23,58,5252,1643,1143
"9248",9,21,46,637,2143,1168,19,19,108,1002,7608,2590
"9249",10,12,41,252,687,1197,16,23,79,1159,32513,1046
"9250",11,14,46,1691,370,484,13,26,57,1983,8149,1745
"9251",8,10,43,117,133,354,16,29,59,936,37188,6463
"9252",11,11,50,1303,117,116,12,26,53,1442,2240,1669
"9253",8,12,52,1093,166,481,14,26,84,2109,996,1521
"9254",11,18,35,123,249,295,14,25,40,2101,3004,790
"9255",9,10,29,1826,107,580,16,22,82,1341,22688,748
"9256",8,15,26,200,418,1636,13,22,60,2740,2873,956
"9257",8,13,40,1145,706,138,14,23,59,597,792,940
"9258",9,13,45,253,185,462,15,30,48,1198,13926,1616
"9259",10,15,18,487,439,2540,15,32,41,1871,1426,1515
"9260",10,12,24,121,7424,496,15,27,43,2663,29906,1512
"9261",11,9,34,361,1438,276,15,28,47,1623,39247,1749
"9262",9,14,49,98,738,259,15,21,76,1937,4675,1229
"9263",11,11,30,121,111,1554,16,26,70,1485,1083,3593
"9264",8,12,29,622,3512,109,13,23,73,751,1900,1157
"9265",12,18,29,250,126,1383,11,27,57,1536,1521,3674
"9266",11,14,30,1142,178,121,13,17,54,909,989,4128
"9267",10,22,29,159,179,199,14,19,46,660,17061,1236
"9268",10,17,49,1221,1164,330,19,27,44,920,2505,3062
"9269",12,10,62,888,219,194,19,23,56,2340,17841,2500
"9270",10,15,42,215,786,836,13,22,75,1635,38169,1482
"9271",16,15,48,85,2841,248,12,28,65,2990,1358,1091
"9272",14,12,35,708,647,178,14,25,68,1575,30694,1634
"9273",8,14,24,653,245,155,12,24,58,873,11046,1534
"9274",8,12,25,3214,537,337,15,23,52,4705,6619,1529
"9275",11,16,39,357,1683,200,15,26,50,1903,3957,1331
"9276",10,9,31,282,468,67,15,30,63,1739,2332,920
"9277",11,22,41,418,80,2847,18,26,78,1251,9360,1619
"9278",15,23,41,373,2239,717,17,26,50,2915,2665,1845
"9279",8,9,65,1666,161,371,13,20,75,2772,6462,4920
"9280",9,10,34,228,1959,1784,17,23,52,1121,8264,1302
"9281",12,13,31,212,250,144,13,20,49,1338,9601,2421
"9282",14,18,27,193,113,556,18,26,61,2139,5512,3500
"9283",12,13,40,1997,106,412,15,24,81,1096,4973,3174
"9284",8,16,33,375,860,579,13,33,73,3378,2946,1820
"9285",17,16,47,376,724,291,13,25,46,736,24614,2610
"9286",11,17,37,529,462,1399,12,22,52,2023,2482,990
"9287",11,13,29,1751,250,218,19,25,50,1774,2855,1086
"9288",11,20,32,137,255,292,16,18,53,2342,1946,1386
"9289",11,20,39,578,277,354,20,23,50,1174,14839,2862
"9290",10,18,49,532,297,785,13,22,57,1143,4381,1194
"9291",17,13,21,957,525,504,15,18,73,1333,1370,1714
"9292",8,20,34,1070,2404,256,13,21,64,1433,62520,2450
"9293",12,13,56,247,149,330,15,20,53,907,1481,3962
"9294",8,28,50,305,506,134,13,31,47,1495,6275,5231
"9295",12,14,36,518,7077,523,13,30,48,4004,9061,2120
"9296",13,20,40,542,120,2048,20,19,71,852,6351,3555
"9297",13,10,60,721,125,1796,14,23,92,1708,1999,1726
"9298",9,15,31,333,1453,102,13,21,49,1486,9533,1209
"9299",10,18,25,1681,318,188,14,25,42,784,59758,1820
"9300",10,20,38,202,341,131,15,39,45,1455,1599,4353
"9301",8,19,35,100,1154,391,11,26,44,865,2893,830
"9302",11,14,28,262,3645,346,12,30,56,1360,38153,2339
"9303",15,18,21,447,1521,2323,17,29,46,1961,34190,872
"9304",7,25,61,394,3428,1099,16,19,47,2007,2563,518
"9305",9,21,32,235,196,133,13,16,77,1171,2742,1469
"9306",8,13,28,859,558,705,14,25,77,1525,4352,2180
"9307",10,14,39,356,247,201,14,25,65,2502,3152,966
"9308",7,17,42,179,305,724,16,19,61,2345,4526,2767
"9309",8,22,42,542,190,769,13,21,63,1081,6527,2237
"9310",10,13,32,1434,1131,250,13,30,73,847,3134,1349
"9311",7,13,38,577,1024,2750,11,26,80,2597,30560,740
"9312",8,18,31,1242,3154,427,12,27,67,2691,1958,624
"9313",11,13,55,1217,327,193,20,24,63,1497,3772,3214
"9314",12,16,44,460,972,160,12,24,63,3861,16829,1390
"9315",11,12,29,205,1971,242,15,26,68,2549,14103,1034
"9316",8,14,58,661,1654,231,12,20,52,1043,2716,1786
"9317",9,16,22,417,178,2332,19,27,89,1474,2773,1313
"9318",7,26,51,228,328,655,12,22,67,2172,2362,1058
"9319",14,17,32,532,2242,302,13,24,46,799,64094,726
"9320",8,12,36,202,1185,762,15,26,57,2079,1205,4128
"9321",14,16,31,2155,472,901,16,21,79,1210,917,2251
"9322",9,15,33,398,187,222,13,22,62,1331,302381,847
"9323",8,12,51,175,3043,845,14,26,67,1947,4729,2403
"9324",9,25,26,92,110,255,14,25,58,1585,5629,903
"9325",10,13,55,5187,240,965,13,24,54,1633,150883,572
"9326",8,23,31,109,2612,854,14,27,54,913,2209,1553
"9327",9,15,25,295,924,123,10,23,65,1818,8614,2025
"9328",9,12,34,395,388,1233,17,20,65,994,8099,1544
"9329",6,13,46,1502,851,292,16,42,79,1703,6592,2167
"9330",9,16,27,965,219,84,12,25,41,2733,882,3654
"9331",12,14,44,128,2550,6106,15,22,40,2063,1856,1729
"9332",13,10,35,3438,1367,232,13,32,52,2639,2087,1238
"9333",9,16,43,291,334,228,15,30,83,1348,2432,1166
"9334",11,14,23,236,886,952,13,24,45,801,1708,2584
"9335",13,12,39,1522,632,1302,15,25,56,3292,633,884
"9336",11,14,36,197,2215,264,18,21,65,1882,60191,1273
"9337",10,17,40,104,8052,613,12,29,61,845,16832,1076
"9338",10,16,57,2516,644,193,15,23,86,1011,4263,1951
"9339",8,28,41,414,1181,2049,14,24,54,2018,5051,737
"9340",18,13,33,2153,1150,186,12,40,63,766,1696,895
"9341",11,19,34,84,89,312,13,30,56,1189,3786,2044
"9342",10,17,40,484,257,365,16,23,51,1517,7466,5199
"9343",9,16,32,224,826,1675,15,24,58,2340,6954,1043
"9344",8,16,31,975,256,1177,14,33,45,1089,4041,2227
"9345",10,9,28,586,240,186,14,21,57,3302,7925,1491
"9346",9,25,44,699,4446,852,13,22,55,515,2086,1811
"9347",7,12,45,891,2329,542,17,28,57,1453,7421,3198
"9348",8,14,50,474,195,140,12,18,81,1822,4270,2683
"9349",13,17,29,3612,200,190,12,24,44,1642,37671,968
"9350",11,14,63,92,226,386,17,29,57,1039,3705,737
"9351",18,20,56,591,888,378,14,26,53,1179,17675,1531
"9352",10,15,36,229,132,380,14,26,50,2186,3778,5481
"9353",8,25,18,119,2799,570,17,34,57,3657,41495,1277
"9354",13,20,19,271,113,472,20,25,70,1336,34275,2583
"9355",10,14,34,54,2666,1002,16,27,56,861,14953,1535
"9356",12,12,30,282,260,373,13,25,50,959,2626,2703
"9357",11,14,53,158,236,730,17,23,83,1225,9648,800
"9358",11,13,22,1718,968,779,13,34,75,1519,10270,558
"9359",10,9,45,297,133,467,11,19,100,973,1587,1545
"9360",12,13,32,239,3207,374,19,25,72,3194,2630,3819
"9361",8,14,36,124,140,341,15,21,73,2871,7572,2020
"9362",14,13,24,120,255,337,20,19,58,714,48103,1683
"9363",12,18,28,363,1248,2292,18,24,50,2214,2357,1970
"9364",10,28,47,199,228,2521,13,21,78,1436,5881,1549
"9365",7,13,36,1052,2310,295,16,22,78,1606,2424,1269
"9366",8,14,34,155,301,174,14,22,60,3860,850,2062
"9367",13,16,37,172,87,129,14,29,70,1150,7753,2667
"9368",15,14,20,393,925,222,14,34,60,3535,3251,2174
"9369",13,17,24,230,188,224,14,21,77,3319,4889,2710
"9370",15,19,37,201,679,303,18,29,61,1305,10469,2874
"9371",10,13,42,1027,419,419,13,39,45,755,1042,653
"9372",11,18,29,543,3549,259,15,18,88,2073,10972,4575
"9373",12,18,45,389,908,116,13,24,71,2321,7981,1415
"9374",10,18,25,1013,126,379,13,26,52,6060,25758,1273
"9375",10,25,29,306,2389,129,16,29,54,1158,13713,1012
"9376",16,19,37,157,1026,1260,13,24,59,2421,2483,3012
"9377",13,17,52,294,1340,205,12,22,68,689,1867,1107
"9378",10,12,35,85,1992,823,16,26,55,1299,5620,1384
"9379",9,17,40,277,288,113,16,23,53,1677,19415,1896
"9380",12,20,30,358,1668,1801,13,24,47,991,3038,795
"9381",9,15,26,204,89,1062,13,32,56,1479,1567,2101
"9382",8,14,53,189,219,133,16,24,61,1463,2999,1613
"9383",9,15,79,150,220,383,15,21,73,2234,2040,1655
"9384",19,23,33,220,205,459,12,24,45,1450,1851,1289
"9385",8,14,47,109,457,197,17,28,42,3050,14989,2567
"9386",10,17,27,2334,678,204,15,21,51,1110,14495,977
"9387",10,20,55,106,586,593,15,23,57,1133,2819,1846
"9388",12,14,38,173,479,173,13,33,53,3191,1421,4632
"9389",13,24,37,287,2778,516,18,28,46,1224,3546,1004
"9390",9,13,35,270,296,509,17,38,83,781,3276,3568
"9391",11,15,34,350,16567,233,16,23,70,2762,6239,1441
"9392",6,17,74,253,240,170,13,26,49,1675,1942,1125
"9393",8,15,27,552,525,211,13,22,56,2396,7958,1016
"9394",8,23,41,587,641,484,13,23,57,722,1703,907
"9395",7,18,31,379,585,132,14,25,51,1616,4084,963
"9396",12,15,39,128,142,1224,13,25,90,2420,4851,1123
"9397",9,15,27,283,131,526,12,20,56,1403,5428,1246
"9398",10,13,53,1383,3051,171,14,23,39,1913,4133,2730
"9399",8,17,29,1496,186,1139,21,29,71,844,1977,1907
"9400",12,20,35,271,432,916,14,21,97,1323,1677,1655
"9401",9,12,30,838,873,1047,14,18,57,1491,6180,1411
"9402",11,15,20,941,55022,157,12,22,57,1869,14745,1454
"9403",10,12,35,134,3722,168,13,33,74,758,6233,1689
"9404",14,23,32,1244,409,421,13,21,63,2618,9461,728
"9405",11,16,19,140,26460,174,12,22,80,1236,2424,5168
"9406",8,18,35,445,807,511,15,22,54,1217,5159,1843
"9407",11,10,33,68,769,1527,17,22,49,762,2620,3248
"9408",7,14,30,118,308,1604,14,25,49,1214,2608,3169
"9409",11,16,46,2409,1364,299,15,30,65,1691,3338,1958
"9410",13,18,33,185,391,130,14,21,48,1758,4998,2661
"9411",9,16,41,103,267,155,12,27,53,2832,928,883
"9412",7,16,38,346,299,1140,13,21,87,1689,5665,881
"9413",9,21,33,245,305,238,14,29,48,1373,1088,1475
"9414",9,12,36,411,781,357,16,32,55,1972,9672,861
"9415",11,18,32,1172,195,245,18,28,54,3839,8522,1537
"9416",10,15,21,251,101,1315,12,22,58,1153,2910,5687
"9417",9,16,31,2691,567,165,14,23,48,1892,822,2348
"9418",13,30,37,1279,111,231,12,20,55,2700,6408,2471
"9419",9,10,36,1591,58,607,16,18,43,3376,2274,1412
"9420",9,14,30,683,111,320,20,33,60,1824,4234,2081
"9421",10,23,33,270,1127,223,15,26,64,1331,2746,1272
"9422",10,15,40,310,534,130,16,25,43,590,4985,4078
"9423",13,17,26,163,330,578,13,26,48,2881,2464,1096
"9424",20,31,35,981,1277,1133,18,27,45,870,5917,1398
"9425",9,27,67,359,143,686,15,25,55,1557,1527,2309
"9426",8,23,44,239,169,847,14,40,61,593,5248,2498
"9427",6,10,22,245,5415,182,16,25,51,3575,1354,560
"9428",13,11,85,1085,349,2263,13,20,58,1893,2677,961
"9429",9,12,29,530,325,427,12,18,52,1702,4969,2142
"9430",8,13,36,166,687,502,16,25,43,2586,8105,2514
"9431",8,18,36,244,224,1211,13,28,52,1697,13849,2578
"9432",10,10,33,1391,1436,157,20,23,54,2699,6843,1701
